,clf_name,params,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1-score,std_test_f1-score,mean_test_accuracy,std_test_accuracy,mean_fit_time,std_fit_time
73,AdaBoostClassifier,"{'learning_rate': 0.1601, 'n_estimators': 150}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8141666666666666,0.07164243776483942,0.2254931688308716,0.008142577653423327
74,AdaBoostClassifier,"{'learning_rate': 0.1601, 'n_estimators': 200}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8079166666666666,0.06872979501076824,0.3542961597442627,0.10846670540350149
75,AdaBoostClassifier,"{'learning_rate': 0.1601, 'n_estimators': 250}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8016666666666665,0.07083823512451137,0.45469624996185304,0.044932152548383855
76,AdaBoostClassifier,"{'learning_rate': 0.1601, 'n_estimators': 300}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8016666666666665,0.07083823512451137,0.5522007942199707,0.05058390711005635
77,AdaBoostClassifier,"{'learning_rate': 0.1601, 'n_estimators': 350}",0.18333333333333332,0.22912878474779202,0.18333333333333332,0.22912878474779202,0.18,0.22271057451320087,0.7954166666666665,0.060594565671262056,0.6233738660812378,0.06244173684722396
78,AdaBoostClassifier,"{'learning_rate': 0.1601, 'n_estimators': 400}",0.18333333333333332,0.22912878474779202,0.18333333333333332,0.22912878474779202,0.18,0.22271057451320087,0.7891666666666666,0.07329544475765343,0.8692658185958863,0.24640344634420344
79,AdaBoostClassifier,"{'learning_rate': 0.1601, 'n_estimators': 450}",0.18333333333333332,0.22912878474779202,0.18333333333333332,0.22912878474779202,0.18,0.22271057451320087,0.7954166666666665,0.060594565671262056,0.6744253158569335,0.0810209523685916
80,AdaBoostClassifier,"{'learning_rate': 0.1601, 'n_estimators': 500}",0.18333333333333332,0.22912878474779202,0.18333333333333332,0.22912878474779202,0.18,0.22271057451320087,0.7954166666666665,0.060594565671262056,0.7104026556015015,0.06283265152642788
81,AdaBoostClassifier,"{'learning_rate': 0.18009999999999998, 'n_estimators': 100}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.83375,0.06963321565332325,0.2148897647857666,0.07254010997590059
82,AdaBoostClassifier,"{'learning_rate': 0.18009999999999998, 'n_estimators': 150}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8141666666666666,0.07164243776483942,0.25834243297576903,0.0487301939786497
83,AdaBoostClassifier,"{'learning_rate': 0.18009999999999998, 'n_estimators': 200}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8079166666666666,0.06872979501076824,0.3115300178527832,0.0602103275122801
84,AdaBoostClassifier,"{'learning_rate': 0.18009999999999998, 'n_estimators': 250}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8016666666666665,0.07083823512451137,0.3405468225479126,0.015169024278302782
85,AdaBoostClassifier,"{'learning_rate': 0.18009999999999998, 'n_estimators': 300}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8016666666666665,0.07083823512451137,0.6018872022628784,0.13630523579892104
